freelancer_id,year,quarter,city,gender,age,age_missing_flag,education_level,edu_missing_flag,english_proficiency,english_missing_flag,platform,profile_level,skill_category,primary_skill,account_age_years,experience_years,exp_missing_flag,profile_complete_pct,profile_missing_flag,hourly_rate_usd,monthly_active_hours,hours_missing_flag,monthly_earnings_usd,pkr_usd_rate,monthly_earnings_pkr,jobs_completed,review_score,review_missing_flag,job_success_score_pct,jss_missing_flag,repeat_client_rate_pct,repeat_missing_flag,primary_client_region,payment_method,freelancing_as_primary_income
PK-FL-00091,2020,Q2,Rahim Yar Khan,Male,28.0,0,Self-taught/No Formal Degree,0,Basic,0,Upwork,Top Rated Plus,AI & Machine Learning,NLP,4.0,2.6,0,88.0,0,92.0,119.0,0,9629.0,160.5,1545454.0,599,5.0,0,95.0,0,28.0,0,Middle East,JazzCash/Easypaisa,No - Student
PK-FL-00092,2020,Q1,Gujranwala,Male,31.0,1,Master's,0,Native/Bilingual,0,Upwork,No Badge,Digital Marketing,Social Media Marketing,3.7,1.7,0,79.0,0,8.2,164.0,0,953.0,161.7,154100.0,0,,1,,1,33.0,1,USA,Payoneer + Bank Transfer,No - Side Income
PK-FL-00093,2018,Q4,Rawalpindi,Male,25.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Level 2,Mobile App Development,iOS (Swift),2.0,2.6,0,77.0,0,40.8,157.0,0,4396.0,139.2,611923.0,42,4.3,0,,1,42.0,0,Middle East,JazzCash/Easypaisa,No - Side Income
PK-FL-00094,2018,Q3,Karachi,Male,45.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Content Writing,Resume Writing,1.5,1.6,0,93.0,0,15.0,130.0,0,1239.0,127.5,157972.0,41,5.0,0,90.0,0,44.0,0,Canada,Payoneer + Wise,No - Side Income
PK-FL-00095,2019,Q2,Karachi,Male,28.0,0,Bachelor's,0,Basic,0,Upwork,No Badge,Web Development,Next.js,1.4,0.6,0,64.0,0,18.9,121.0,0,1967.0,151.8,298591.0,1,3.3,0,,1,28.0,0,UK,Wise,Yes
PK-FL-00096,2025,Q1,Sheikhupura,Male,36.0,0,Intermediate/A-Levels,0,Fluent,0,Upwork,Rising Talent,Video Editing,Corporate Video,5.1,2.9,0,91.0,0,19.3,167.0,0,3219.0,282.9,910655.0,10,3.8,0,86.0,0,49.0,0,UK,Wise,No - Student
PK-FL-00097,2021,Q1,Peshawar,Female,27.0,0,Bachelor's,0,Conversational,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,CRM Management,5.0,1.0,0,73.0,0,8.1,133.0,0,767.0,173.1,132768.0,29,4.6,0,85.0,0,4.0,0,USA,Payoneer + Wise,Yes
PK-FL-00098,2022,Q4,Sialkot,Male,26.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated,Digital Marketing,SEO,1.0,2.0,0,91.0,0,18.0,166.0,0,1788.0,213.1,381023.0,30,4.9,0,92.0,0,34.0,0,Europe,JazzCash/Easypaisa,No - Student
PK-FL-00099,2023,Q2,Islamabad,Male,23.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 1,Accounting & Finance,Tax Preparation,3.1,1.0,0,91.0,0,22.6,134.0,0,2802.0,260.9,731042.0,46,4.6,0,,1,40.0,0,Europe,Payoneer,Yes
PK-FL-00100,2025,Q4,Quetta,Male,35.0,0,Self-taught/No Formal Degree,0,Fluent,0,Freelancer.com,Pro Freelancer,Data Entry & Virtual Assistant,Data Entry,7.7,2.9,0,98.0,0,8.9,121.0,0,1072.0,282.0,302304.0,368,4.0,0,,1,49.0,0,Canada,Payoneer,Yes
PK-FL-00101,2025,Q2,Karachi,Male,28.0,0,Bachelor's,0,Conversational,0,Fiverr,Top Rated Seller,Web Development,React.js,6.2,5.2,0,97.0,0,30.7,128.0,0,2381.0,281.3,669775.0,297,4.6,0,,1,69.0,0,USA,Payoneer,Yes
PK-FL-00102,2017,Q4,Rawalpindi,Female,30.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Accounting & Finance,Financial Analysis,1.4,2.3,0,68.0,0,15.4,165.0,0,2021.0,109.3,220895.0,19,4.0,0,,1,41.0,0,USA,Wise,No - Side Income
PK-FL-00103,2016,Q3,Hyderabad,Male,32.0,0,Bachelor's,0,Fluent,0,Fiverr,New Seller,Graphic Design,Social Media Design,1.6,0.7,0,92.0,0,7.0,99.0,0,409.0,105.0,42945.0,1,4.4,0,,1,21.0,0,USA,JazzCash/Easypaisa,Yes
PK-FL-00104,2024,Q2,Lahore,Male,44.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated,Web Development,React.js,8.7,7.2,0,88.0,0,60.9,162.0,0,6532.0,282.3,1843984.0,51,4.9,0,93.0,0,60.0,0,USA,Bank Transfer,Yes
PK-FL-00105,2025,Q1,Lahore,Male,30.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Accounting & Finance,Accounts Reconciliation,3.9,0.9,0,77.0,0,30.9,36.0,0,649.0,281.5,182694.0,7,3.8,0,58.0,0,10.0,0,USA,Payoneer,Yes
PK-FL-00106,2021,Q4,Lahore,Male,39.0,0,Matric/O-Levels,0,Conversational,0,Fiverr,Level 1,AI & Machine Learning,Data Science,4.2,2.3,0,72.0,0,41.2,23.0,0,672.0,172.7,116054.0,39,4.3,0,,1,33.0,1,South Asia,Payoneer + Skrill,No - Side Income
PK-FL-00107,2020,Q3,Sahiwal,Female,24.0,0,PhD/MPhil,0,Fluent,0,Fiverr,Level 1,Cybersecurity,Cloud Security,4.3,1.6,0,61.0,0,21.9,23.0,0,357.0,160.1,57156.0,18,3.7,0,,1,19.0,0,USA,Skrill,Yes
PK-FL-00108,2017,Q3,Rawalpindi,Female,19.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Top Rated Seller,Mobile App Development,Android (Kotlin),2.9,0.8,0,95.0,0,19.4,132.0,0,2250.0,109.4,246150.0,533,4.5,0,,1,36.0,0,UK,Bank Transfer,Yes
PK-FL-00109,2016,Q2,Sheikhupura,Male,29.0,0,Bachelor's,0,Fluent,1,Fiverr,New Seller,Web Development,WordPress,1.3,1.4,0,67.0,0,7.8,92.0,1,754.0,104.1,78491.0,2,4.1,0,,1,5.0,0,UK,Payoneer,Yes
PK-FL-00110,2022,Q1,Lahore,Male,32.0,0,Master's,0,Native/Bilingual,0,Upwork,Rising Talent,Mobile App Development,App UI/UX,7.3,3.0,0,70.0,0,23.0,138.0,0,2248.0,188.7,424198.0,32,4.7,0,78.0,0,13.0,0,USA,Payoneer,No - Side Income
PK-FL-00111,2022,Q4,Kasur,Male,28.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Pro Freelancer,Web Development,TypeScript,5.2,3.3,0,99.0,0,52.4,140.0,0,4385.0,218.5,958122.0,109,3.4,0,,1,53.0,0,USA,Bank Transfer,Yes
PK-FL-00112,2022,Q3,Rawalpindi,Male,31.0,0,Intermediate/A-Levels,0,Basic,0,Upwork,Top Rated,Mobile App Development,App UI/UX,7.3,3.5,0,91.0,0,27.1,95.0,0,1593.0,207.3,330229.0,148,5.0,0,95.0,0,30.0,0,UK,Payoneer + Wise,No - Side Income
PK-FL-00113,2020,Q3,Rawalpindi,Female,19.0,0,Bachelor's,0,Conversational,0,Freelancer.com,New Member,Content Writing,Proofreading,5.1,1.0,0,94.0,0,8.8,67.0,0,520.0,161.7,84084.0,5,3.6,0,,1,33.0,1,Canada,Payoneer + Bank Transfer,Yes
PK-FL-00114,2021,Q3,Lahore,Male,35.0,0,Matric/O-Levels,0,Fluent,0,Fiverr,Level 2,Graphic Design,Social Media Design,0.6,1.5,0,98.0,0,12.3,139.0,0,1191.0,173.8,206996.0,30,4.5,0,,1,31.0,0,Mixed,Wise,Yes
PK-FL-00115,2023,Q2,Karachi,Male,31.0,1,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,New Seller,Video Editing,Reels/Shorts,5.1,3.8,0,75.0,0,18.5,37.0,0,630.0,271.4,170982.0,1,4.3,0,,1,34.0,0,UK,Payoneer + Wise,No - Student
PK-FL-00116,2025,Q3,Karachi,Female,24.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Level 2,Web Development,PHP/Laravel,1.7,2.3,0,81.0,0,42.6,52.0,0,1880.0,282.1,530348.0,54,3.4,0,,1,11.0,0,Middle East,Payoneer + Wise,Yes
PK-FL-00117,2023,Q1,Gujranwala,Male,33.0,0,PhD/MPhil,0,Conversational,0,Upwork,No Badge,Mobile App Development,App UI/UX,4.4,1.2,0,98.0,0,41.7,59.0,0,1583.0,245.5,388626.0,8,4.2,0,80.0,0,44.0,0,USA,Wise,No - Side Income
PK-FL-00118,2024,Q3,Karachi,Male,36.0,0,Self-taught/No Formal Degree,0,Basic,0,Fiverr,Level 2,Content Writing,Blog Writing,2.8,1.9,0,85.0,0,17.0,31.0,0,435.0,284.4,123714.0,139,4.8,0,,1,39.0,0,Australia,Payoneer,Yes
PK-FL-00119,2018,Q3,Karachi,Male,43.0,0,Bachelor's,0,Fluent,0,Fiverr,New Seller,AI & Machine Learning,Data Science,2.6,3.4,0,73.0,0,18.3,132.0,0,1644.0,116.2,191033.0,0,,1,,1,0.0,0,Europe,Payoneer,Yes
PK-FL-00120,2024,Q2,Islamabad,Female,37.0,0,Bachelor's,1,Conversational,0,Upwork,No Badge,Graphic Design,Logo Design,1.9,3.3,0,88.0,0,18.7,40.0,0,679.0,279.5,189780.0,3,4.3,0,,1,6.0,0,UK,Payoneer,Yes
PK-FL-00121,2025,Q1,Rawalpindi,Female,45.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated,Content Writing,Ghostwriting,0.3,0.9,0,99.0,0,22.2,126.0,0,2715.0,278.2,755313.0,21,4.7,0,95.0,0,70.0,0,Mixed,JazzCash/Easypaisa,Yes
PK-FL-00122,2024,Q2,Peshawar,Male,33.0,0,Bachelor's,0,Fluent,1,Fiverr,Top Rated Seller,Content Writing,Proofreading,4.8,2.5,0,97.0,0,15.5,41.0,0,393.0,282.7,111101.0,151,4.7,0,,1,62.0,0,UK,Payoneer,No - Student
PK-FL-00123,2021,Q3,Rawalpindi,Male,32.0,0,Bachelor's,0,Fluent,0,Fiverr,New Seller,Data Entry & Virtual Assistant,Virtual Assistant,5.0,3.3,0,70.0,0,2.7,93.0,0,207.0,171.6,35521.0,7,3.2,0,,1,0.0,0,UK,Bank Transfer,Yes
PK-FL-00124,2017,Q3,Rawalpindi,Male,26.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Data Entry & Virtual Assistant,Data Entry,2.1,0.4,0,99.0,0,3.1,114.0,0,335.0,107.3,35946.0,60,5.0,0,90.0,0,47.0,0,USA,Bank Transfer,Yes
PK-FL-00125,2025,Q3,Faisalabad,Male,34.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Top Rated Seller,Mobile App Development,Flutter,9.1,10.4,0,94.0,0,60.3,85.0,0,4834.0,284.0,1372856.0,675,4.7,0,,1,29.0,0,Canada,Payoneer + Wise,Yes
PK-FL-00126,2023,Q1,Dera Ghazi Khan,Male,21.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Verified Pro,Web Development,PHP/Laravel,1.3,1.5,0,93.0,0,85.2,126.0,0,10572.0,273.0,2886156.0,315,4.4,0,,1,12.0,0,Australia,Payoneer,No - Student
PK-FL-00127,2021,Q4,Multan,Male,33.0,0,Intermediate/A-Levels,0,Fluent,0,Fiverr,Top Rated Seller,Web Development,Vue.js,6.8,2.9,0,88.0,0,43.9,88.0,0,2907.0,176.3,512504.0,182,4.7,0,,1,56.0,0,USA,Payoneer,No - Side Income
PK-FL-00128,2025,Q4,Rawalpindi,Male,26.0,0,Master's,0,Conversational,0,Fiverr,New Seller,Content Writing,Technical Writing,9.0,0.6,0,62.0,0,10.7,135.0,0,1118.0,280.3,313375.0,5,4.2,0,,1,4.0,0,Middle East,JazzCash/Easypaisa,No - Student
PK-FL-00129,2018,Q2,Gujrat,Male,37.0,0,Bachelor's,0,Fluent,0,Fiverr,Top Rated Seller,Mobile App Development,iOS (Swift),3.5,4.4,0,92.0,0,22.5,57.0,0,883.0,123.7,109227.0,514,4.8,0,,1,37.0,0,USA,Wise,No - Student
PK-FL-00130,2019,Q4,Faisalabad,Male,26.0,0,Bachelor's,0,Native/Bilingual,0,Freelancer.com,New Member,AI & Machine Learning,Data Science,3.2,3.0,0,80.0,0,8.1,76.0,0,524.0,140.2,73465.0,12,4.0,0,,1,6.0,0,UK,Payoneer + Bank Transfer,Yes
PK-FL-00131,2025,Q3,Lahore,Male,41.0,0,Master's,0,Conversational,0,Freelancer.com,Preferred Freelancer,Digital Marketing,Content Marketing,2.7,1.6,0,68.0,0,43.0,148.0,0,3953.0,281.4,1112374.0,52,4.4,0,,1,25.0,0,Australia,JazzCash/Easypaisa,No - Student
PK-FL-00132,2020,Q2,Peshawar,Male,35.0,0,Matric/O-Levels,0,Conversational,0,Upwork,Rising Talent,Accounting & Finance,Financial Analysis,4.0,2.1,1,75.0,0,8.7,151.0,0,1063.0,161.2,171356.0,8,4.7,0,79.0,0,5.0,0,USA,Payoneer,No - Student
PK-FL-00133,2025,Q1,Rawalpindi,Male,19.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Pro Verified,Web Development,Full Stack (MERN),9.6,0.5,0,92.0,0,74.9,110.0,0,5833.0,284.5,1659488.0,466,5.0,0,,1,42.0,0,Europe,Payoneer,Yes
PK-FL-00134,2016,Q1,Lahore,Male,25.0,0,Intermediate/A-Levels,0,Basic,0,Freelancer.com,Preferred Freelancer,Content Writing,Product Descriptions,0.2,1.6,0,65.0,0,6.4,51.0,0,293.0,104.2,30531.0,13,4.3,0,,1,32.0,0,USA,Wise,Yes
PK-FL-00135,2024,Q2,Faisalabad,Male,44.0,0,Bachelor's,0,Conversational,0,Fiverr,Top Rated Seller,AI & Machine Learning,Prompt Engineering,8.9,7.3,0,98.0,0,45.2,97.0,0,3478.0,278.6,968971.0,558,4.4,0,,1,33.0,1,Middle East,Payoneer + Bank Transfer,No - Side Income
PK-FL-00136,2022,Q2,Karachi,Male,32.0,0,Bachelor's,0,Basic,0,Fiverr,Level 2,Graphic Design,Motion Graphics,0.6,1.1,0,66.0,0,15.8,100.0,0,997.0,229.3,228612.0,45,4.5,0,,1,32.0,0,USA,Payoneer,Yes
PK-FL-00137,2024,Q1,Rawalpindi,Male,41.0,0,Bachelor's,0,Native/Bilingual,0,Freelancer.com,New Member,Content Writing,Product Descriptions,8.1,6.5,0,85.0,0,9.3,35.0,0,233.0,284.6,66312.0,15,4.6,0,,1,26.0,0,Mixed,JazzCash/Easypaisa,Yes
PK-FL-00138,2025,Q3,Mansehra,Male,38.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,Top Rated,Web Development,Next.js,6.7,7.4,0,93.0,0,62.9,98.0,0,4099.0,280.1,1148130.0,130,4.6,0,90.0,0,62.0,0,USA,Payoneer,Yes
PK-FL-00139,2015,Q3,Karachi,Female,19.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Level 1,AI & Machine Learning,Data Science,0.8,0.8,0,95.0,0,20.0,135.0,0,1699.0,101.5,172448.0,9,3.3,0,,1,24.0,0,UK,Payoneer,Yes
PK-FL-00140,2022,Q4,Islamabad,Male,34.0,0,Bachelor's,1,Fluent,0,Fiverr,Level 1,Graphic Design,Infographic Design,2.4,1.6,0,69.0,0,10.5,70.0,0,671.0,224.8,150841.0,24,3.9,0,,1,44.0,0,UK,Payoneer,Yes
PK-FL-00141,2018,Q2,Rawalpindi,Male,31.0,0,Intermediate/A-Levels,0,Fluent,0,Fiverr,Top Rated Seller,Digital Marketing,TikTok Ads,3.2,4.1,0,94.0,0,23.4,97.0,0,2009.0,130.5,262174.0,246,4.9,0,,1,71.0,0,Europe,Payoneer + Wise,No - Side Income
PK-FL-00142,2020,Q4,Peshawar,Male,43.0,0,Bachelor's,0,Conversational,0,Freelancer.com,Pro Freelancer,AI & Machine Learning,Prompt Engineering,3.1,3.1,0,94.0,0,16.5,41.0,0,421.0,158.4,66686.0,289,4.0,0,,1,33.0,0,USA,Wise,No - Side Income
PK-FL-00143,2024,Q2,Peshawar,Female,40.0,0,Bachelor's,1,Fluent,0,Fiverr,Top Rated Seller,Web Development,Full Stack (MERN),8.5,5.4,0,95.0,0,36.4,119.0,0,3928.0,284.2,1116338.0,380,4.4,0,,1,44.0,0,Europe,Payoneer + Wise,No - Side Income
PK-FL-00144,2020,Q4,Peshawar,Male,21.0,0,Bachelor's,1,Fluent,0,Fiverr,New Seller,Content Writing,Script Writing,0.6,0.9,0,78.0,0,8.9,71.0,0,386.0,163.8,63227.0,0,,1,,1,33.0,1,USA,JazzCash/Easypaisa,No - Side Income
PK-FL-00145,2025,Q2,Faisalabad,Male,28.0,0,Self-taught/No Formal Degree,0,Conversational,0,Upwork,Top Rated Plus,Accounting & Finance,Tax Preparation,0.4,1.0,0,88.0,0,45.6,26.0,0,814.0,280.8,228571.0,73,4.7,0,97.0,0,38.0,0,USA,Payoneer + Wise,No - Student
PK-FL-00146,2025,Q4,Sialkot,Male,21.0,0,Bachelor's,0,Fluent,0,Fiverr,Pro Verified,Content Writing,Technical Writing,0.2,0.4,0,89.0,0,35.7,120.0,0,2839.0,280.8,797191.0,110,5.0,0,,1,69.0,0,UK,Bank Transfer,Yes
PK-FL-00147,2016,Q1,Faisalabad,Male,18.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Top Rated Plus,Digital Marketing,Facebook Ads,0.4,0.5,0,94.0,0,19.2,128.0,0,2065.0,104.6,215999.0,89,4.6,0,96.0,0,41.0,0,USA,JazzCash/Easypaisa,Yes
PK-FL-00148,2016,Q1,Rawalpindi,Male,31.0,0,Bachelor's,0,Conversational,0,Freelancer.com,New Member,Content Writing,Ghostwriting,1.0,2.5,0,75.0,0,4.1,131.0,0,515.0,104.4,53766.0,0,,1,,1,29.0,0,Mixed,Payoneer,No - Side Income
PK-FL-00149,2025,Q2,Larkana,Male,29.0,0,Bachelor's,0,Conversational,0,Freelancer.com,New Member,Data Entry & Virtual Assistant,Web Research,1.9,2.0,0,86.0,0,10.6,114.0,0,1117.0,282.6,315664.0,1,3.6,0,,1,18.0,0,USA,Payoneer,Yes
PK-FL-00150,2023,Q3,Faisalabad,Male,44.0,0,Bachelor's,0,Native/Bilingual,0,Freelancer.com,Preferred Freelancer,Web Development,Next.js,3.7,1.9,0,94.0,0,7.9,38.0,0,281.0,256.7,72133.0,72,4.2,0,,1,13.0,0,Middle East,Payoneer + Bank Transfer,No - Side Income
PK-FL-00151,2022,Q1,Muzaffarabad,Male,27.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Upwork,Rising Talent,Digital Marketing,Email Marketing,1.3,2.1,0,73.0,0,34.4,37.0,0,839.0,188.6,158235.0,11,3.5,0,86.0,0,10.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-00152,2024,Q2,Islamabad,Male,26.0,0,Master's,0,Conversational,0,Upwork,Top Rated Plus,Web Development,WordPress,7.9,8.0,0,88.0,0,22.3,40.0,0,496.0,281.4,139574.0,290,4.7,0,97.0,0,56.0,0,Mixed,Payoneer + Wise,Yes
PK-FL-00153,2019,Q4,Hyderabad,Male,43.0,0,Bachelor's,0,Conversational,0,Fiverr,Top Rated Seller,Web Development,Node.js,1.0,0.6,0,90.0,0,32.4,135.0,0,2468.0,152.6,376617.0,178,4.6,0,,1,71.0,0,Australia,Payoneer,No - Student
PK-FL-00154,2016,Q4,Karachi,Male,24.0,0,Bachelor's,1,Basic,0,Fiverr,Level 1,Web Development,Node.js,1.2,0.4,0,70.0,0,19.5,54.0,0,597.0,104.6,62446.0,21,3.3,0,,1,17.0,0,UK,JazzCash/Easypaisa,Yes
PK-FL-00155,2016,Q1,Islamabad,Male,19.0,0,Self-taught/No Formal Degree,0,Fluent,0,Freelancer.com,Verified Pro,Accounting & Finance,Tax Preparation,1.8,0.8,0,98.0,0,28.1,125.0,0,2726.0,104.7,285412.0,247,4.6,0,,1,14.0,0,USA,Wise,No - Side Income
PK-FL-00156,2017,Q3,Karachi,Male,45.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,No Badge,Content Writing,Ghostwriting,0.5,0.3,0,88.0,1,4.5,76.0,0,264.0,106.4,28090.0,0,,1,,1,52.0,0,Canada,Bank Transfer,Yes
PK-FL-00157,2025,Q2,Gujranwala,Female,28.0,0,Intermediate/A-Levels,0,Native/Bilingual,0,Fiverr,Level 2,Digital Marketing,TikTok Ads,9.4,9.7,0,82.0,0,13.2,34.0,0,272.0,284.8,77466.0,114,4.4,0,,1,2.0,0,UK,Payoneer,Yes
PK-FL-00158,2022,Q1,Lahore,Male,25.0,0,Self-taught/No Formal Degree,0,Fluent,1,Upwork,No Badge,Video Editing,VFX/After Effects,2.2,1.1,0,75.0,0,22.9,113.0,0,1976.0,207.2,409427.0,3,4.9,0,,1,51.0,0,USA,Payoneer,Yes
PK-FL-00159,2021,Q4,Lahore,Male,39.0,0,Bachelor's,0,Fluent,0,Fiverr,Top Rated Seller,Video Editing,Colour Grading,3.7,2.7,0,92.0,0,15.6,136.0,0,1181.0,177.1,209155.0,604,4.5,0,,1,33.0,1,USA,Payoneer + Wise,No - Side Income
PK-FL-00160,2025,Q1,Karachi,Male,38.0,0,Matric/O-Levels,0,Conversational,0,Upwork,Top Rated,Content Writing,Proofreading,2.3,2.4,0,89.0,0,6.4,131.0,0,597.0,279.0,166563.0,63,4.9,0,91.0,0,47.0,0,Canada,Wise,Yes
PK-FL-00161,2024,Q3,Lahore,Male,20.0,0,Self-taught/No Formal Degree,0,Basic,0,Upwork,No Badge,Data Entry & Virtual Assistant,Data Entry,9.8,0.4,0,88.0,0,4.5,118.0,0,430.0,283.1,121733.0,9,4.7,0,83.0,0,6.0,0,Australia,Payoneer,No - Student
PK-FL-00162,2018,Q4,Islamabad,Female,38.0,0,Bachelor's,0,Fluent,0,Fiverr,New Seller,AI & Machine Learning,Computer Vision,1.3,2.6,0,83.0,0,31.3,39.0,0,861.0,117.7,101340.0,2,4.5,0,,1,46.0,0,Canada,JazzCash/Easypaisa,No - Side Income
PK-FL-00163,2022,Q4,Lahore,Male,27.0,0,Master's,0,Conversational,0,Fiverr,Level 2,AI & Machine Learning,Data Science,7.0,7.1,0,68.0,0,26.5,19.0,0,330.0,210.5,69465.0,86,3.2,0,,1,5.0,0,UK,Payoneer + Wise,Yes
PK-FL-00164,2017,Q4,Karachi,Male,24.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,Mobile App Development,Android (Kotlin),1.9,1.0,0,88.0,1,27.6,92.0,0,2530.0,109.7,277541.0,1,4.7,0,,1,28.0,0,Canada,Payoneer,Yes
PK-FL-00165,2020,Q1,Lahore,Male,24.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,New Seller,Video Editing,Animation (2D),4.0,1.2,0,95.0,0,10.6,85.0,0,667.0,161.4,107654.0,6,3.2,0,,1,5.0,0,USA,JazzCash/Easypaisa,No - Side Income
PK-FL-00166,2025,Q3,Sialkot,Male,32.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Top Rated Seller,Accounting & Finance,Bookkeeping,0.3,0.7,0,93.0,0,42.0,85.0,0,3267.0,280.0,914760.0,73,4.6,0,,1,30.0,0,Europe,Payoneer + Bank Transfer,No - Side Income
PK-FL-00167,2025,Q1,Lahore,Male,38.0,0,Bachelor's,0,Basic,0,Fiverr,Top Rated Seller,Web Development,TypeScript,1.0,2.0,0,94.0,0,65.4,60.0,0,3212.0,284.7,914456.0,185,4.8,0,,1,33.0,1,USA,JazzCash/Easypaisa,Yes
PK-FL-00168,2018,Q3,Lahore,Male,18.0,0,Master's,0,Basic,0,Upwork,Top Rated,Web Development,Next.js,2.6,0.5,0,88.0,0,43.1,128.0,0,5385.0,125.3,674740.0,139,4.8,0,92.0,0,50.0,0,UK,Payoneer + Wise,Yes
PK-FL-00169,2025,Q1,Rawalpindi,Male,31.0,1,Intermediate/A-Levels,0,Fluent,0,Fiverr,Level 2,Mobile App Development,App UI/UX,6.1,1.2,0,77.0,0,30.9,153.0,0,4689.0,283.4,1328863.0,134,4.8,0,,1,11.0,0,Middle East,Payoneer,Yes
PK-FL-00170,2025,Q2,Quetta,Male,40.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Cybersecurity,Penetration Testing,4.3,4.3,0,84.0,0,49.2,82.0,0,3181.0,283.3,901177.0,36,3.9,0,,1,31.0,0,USA,Payoneer,Yes
PK-FL-00171,2024,Q3,Nowshera,Male,31.0,0,Intermediate/A-Levels,0,Fluent,0,Upwork,Rising Talent,Content Writing,Academic Writing,1.6,0.4,0,79.0,0,4.6,118.0,0,346.0,283.1,97953.0,7,4.4,0,74.0,0,5.0,0,Australia,Bank Transfer,Yes
PK-FL-00172,2022,Q2,Lahore,Male,22.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Top Rated Seller,Graphic Design,3D Modeling,1.2,2.3,0,92.0,0,36.2,138.0,0,3611.0,200.5,724006.0,81,4.7,0,,1,39.0,0,USA,Payoneer + Bank Transfer,Yes
PK-FL-00173,2023,Q2,Multan,Female,19.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated Plus,Digital Marketing,Pinterest Marketing,5.0,1.0,0,88.0,0,55.7,29.0,0,1178.0,237.0,279186.0,146,4.8,0,98.0,0,45.0,0,Australia,Payoneer,Yes
PK-FL-00174,2025,Q2,Lahore,Female,34.0,0,Master's,0,Conversational,0,Fiverr,Level 1,Video Editing,Animation (2D),0.5,1.2,0,72.0,0,25.1,142.0,0,2085.0,278.8,581298.0,9,4.2,0,,1,9.0,0,USA,Payoneer + Wise,Yes
PK-FL-00175,2016,Q2,Gujranwala,Female,44.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Rising Talent,AI & Machine Learning,LLM Fine-tuning,0.5,2.1,1,64.0,0,31.0,58.0,0,1268.0,104.3,132252.0,5,3.4,0,87.0,0,33.0,1,Australia,Payoneer,Yes
PK-FL-00176,2023,Q3,Karachi,Male,32.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated Plus,Data Entry & Virtual Assistant,Lead Generation,1.9,2.1,1,91.0,0,12.1,129.0,0,1108.0,278.0,308024.0,283,4.7,0,98.0,0,50.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-00177,2022,Q3,Islamabad,Male,32.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,New Seller,Accounting & Finance,Payroll,3.6,3.0,0,86.0,0,15.3,92.0,1,754.0,189.9,143185.0,5,3.7,0,,1,17.0,0,Europe,JazzCash/Easypaisa,Yes
PK-FL-00178,2015,Q1,Peshawar,Female,33.0,0,Intermediate/A-Levels,0,Fluent,0,Fiverr,Level 1,Graphic Design,Flyer/Poster Design,0.6,2.1,0,76.0,0,13.1,60.0,0,635.0,102.6,65151.0,11,5.0,0,,1,50.0,0,Canada,Payoneer + Wise,Yes
PK-FL-00179,2019,Q3,Peshawar,Male,38.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Rising Talent,Mobile App Development,Android (Kotlin),0.2,1.0,0,67.0,0,8.9,36.0,0,192.0,146.8,28186.0,3,4.2,0,,1,15.0,0,UK,Payoneer,No - Side Income
PK-FL-00180,2025,Q3,Karachi,Male,28.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 1,Content Writing,Product Descriptions,4.6,3.5,0,81.0,0,3.3,145.0,0,398.0,284.6,113271.0,17,4.0,0,,1,12.0,0,Europe,Payoneer + Wise,Yes
